tpep_pickup_datetime,PULocationID,trip_distance,fare_amount
2023-02-21 18:44:43,162,1.8,11.4
2023-02-03 20:57:12,161,0.5,6.5
2023-02-18 11:03:47,236,3.3,20.5
2023-02-19 21:33:13,132,10.0,40.1
2023-02-07 12:55:30,262,2.0,12.1
2023-02-15 14:44:37,238,0.9,7.9
2023-02-10 20:21:40,237,1.14,8.6
2023-02-01 17:46:00,249,1.41,11.4
2023-02-28 20:33:39,10,13.65,70.0
2023-02-04 11:39:43,234,1.1,11.4
2023-02-22 09:11:39,142,1.6,12.1
2023-02-11 00:38:02,234,1.8,9.3
2023-02-06 13:57:40,162,2.13,15.6
2023-02-22 13:15:55,204,0.0,138.0
2023-02-23 21:33:14,48,12.4,59.0
2023-02-10 17:06:26,161,1.55,14.2
2023-02-21 15:26:22,90,0.85,7.9
2023-02-25 21:31:48,48,3.44,18.4
2023-02-07 22:15:18,113,3.67,19.1
2023-02-08 20:51:04,140,3.0,16.3
2023-02-08 13:15:27,261,2.63,15.6
2023-02-23 08:39:39,68,0.7,6.5
2023-02-07 19:52:08,142,0.78,7.2
2023-02-09 09:33:37,234,1.43,12.8
2023-02-28 13:06:06,100,16.4,70.0
2023-02-26 16:01:56,186,1.18,10.7
2023-02-25 21:22:45,142,0.75,6.5
2023-02-06 06:53:15,48,1.28,9.3
2023-02-18 20:22:04,257,10.74,41.5
2023-02-10 20:23:40,249,1.29,14.2
2023-02-01 16:57:03,236,0.4,5.1
2023-02-26 14:57:09,68,1.54,11.4
2023-02-05 18:42:54,186,1.85,13.5
2023-02-17 04:44:38,162,0.59,5.1
2023-02-24 22:42:12,249,2.32,12.8
2023-02-01 17:22:41,161,0.86,7.9
2023-02-06 19:11:05,234,1.92,13.5
2023-02-01 12:09:02,233,1.13,16.3
2023-02-07 09:14:09,138,12.5,52.7
2023-02-16 17:13:41,161,3.41,26.1
2023-02-17 16:17:16,186,2.71,20.5
2023-02-15 11:29:57,162,2.3,19.1
2023-02-05 15:29:12,161,8.2,37.3
2023-02-14 08:58:56,186,1.56,10.0
2023-02-03 09:40:13,236,1.74,13.5
2023-02-03 20:41:00,186,2.54,16.3
2023-02-05 12:04:49,137,0.06,30.0
2023-02-16 17:22:58,90,19.84,70.0
2023-02-17 22:20:27,107,2.17,18.4
2023-02-04 16:19:45,142,2.7,17.0
2023-02-04 13:36:46,233,2.79,21.9
2023-02-18 15:06:54,249,1.49,10.0
2023-02-02 12:40:10,239,1.6,10.0
2023-02-06 20:19:02,163,4.39,24.0
2023-02-24 22:45:28,255,5.98,21.6
2023-02-18 12:04:44,164,6.0,26.8
2023-02-06 22:11:15,186,3.39,17.7
2023-02-06 22:41:51,238,1.5,8.6
2023-02-25 16:50:12,261,3.9,23.3
2023-02-06 18:07:41,142,2.5,17.0
2023-02-25 02:59:56,137,0.9,6.5
2023-02-21 20:45:38,138,9.52,38.7
2023-02-06 06:23:38,226,6.4,31.0
2023-02-11 10:21:49,132,12.24,46.4
2023-02-14 02:46:20,246,1.56,9.3
2023-02-03 13:25:03,238,0.76,5.8
2023-02-07 18:15:38,237,1.94,12.1
2023-02-19 10:26:58,138,7.68,33.8
2023-02-07 11:44:30,48,2.91,17.0
2023-02-13 08:57:40,138,7.19,34.5
2023-02-22 14:21:31,141,18.8,70.0
2023-02-08 21:30:34,163,1.45,10.7
2023-02-05 00:36:08,239,1.79,12.1
2023-02-23 12:13:28,162,7.3,32.4
2023-02-09 16:43:05,56,0.0,30.5
2023-02-23 16:09:25,132,17.43,70.0
2023-02-02 11:44:41,263,6.03,30.3
2023-02-08 09:12:36,68,1.18,10.7
2023-02-14 06:09:18,239,0.49,4.4
2023-02-10 11:11:32,140,1.1,10.0
2023-02-16 18:50:53,48,0.47,7.2
2023-02-13 13:57:57,161,0.96,9.3
2023-02-22 18:47:39,246,2.92,19.1
2023-02-15 10:08:40,239,0.5,10.0
2023-02-05 08:39:00,238,2.98,14.9
2023-02-02 21:29:23,230,3.52,19.8
2023-02-14 17:29:18,42,0.83,8.6
2023-02-20 14:41:34,186,4.87,26.1
2023-02-24 19:15:31,158,2.2,17.0
2023-02-05 19:29:12,114,4.64,24.7
2023-02-25 12:47:36,264,0.94,8.6
2023-02-18 20:48:58,238,0.5,5.1
2023-02-05 15:50:10,246,2.62,16.3
2023-02-25 16:54:42,141,0.68,6.5
2023-02-05 17:24:34,107,1.41,11.4
2023-02-12 20:50:36,138,10.0,38.7
2023-02-21 19:52:21,113,0.15,4.4
2023-02-06 09:49:18,186,2.06,16.3
2023-02-11 10:56:08,186,0.8,6.5
2023-02-10 23:56:11,211,0.9,5.8
2023-02-19 03:12:25,144,0.38,4.4
2023-02-24 16:06:22,230,0.79,9.3
2023-02-27 16:21:52,163,1.11,8.6
2023-02-20 21:56:25,164,0.89,5.8
2023-02-04 12:48:47,164,2.2,13.5
2023-02-28 07:02:49,166,8.35,38.7
2023-02-15 19:33:44,249,1.19,10.0
2023-02-01 21:43:11,234,3.3,18.4
2023-02-03 23:48:05,249,1.03,8.6
2023-02-15 12:53:34,132,11.97,50.6
2023-02-05 07:22:54,145,0.0,0.0
2023-02-12 00:03:42,161,1.11,9.3
2023-02-02 05:56:02,162,1.15,7.2
2023-02-24 06:20:03,237,1.92,10.0
2023-02-25 19:17:05,125,0.96,8.6
2023-02-02 00:10:03,249,1.71,10.0
2023-02-10 17:43:50,132,19.71,80.0
2023-02-11 17:24:17,263,0.79,7.2
2023-02-13 15:25:00,143,0.01,70.0
2023-02-15 18:29:44,224,0.5,6.5
2023-02-24 22:09:38,79,3.73,24.7
2023-02-07 09:38:59,48,1.5,10.0
2023-02-24 07:56:26,107,1.84,11.4
2023-02-06 17:56:50,161,1.7,14.9
2023-02-08 15:41:29,234,2.15,15.6
2023-02-21 14:37:57,132,17.81,70.0
2023-02-03 15:19:09,41,26.32,118.9
2023-02-13 15:22:45,142,1.2,9.3
2023-02-19 10:27:39,141,1.2,7.9
2023-02-13 11:57:58,43,1.5,12.1
2023-02-05 11:29:59,261,2.1,13.5
2023-02-26 19:29:06,87,0.8,9.3
2023-02-24 18:37:55,246,1.4,10.7
2023-02-18 04:57:27,230,1.15,7.2
2023-02-11 23:53:19,113,3.48,19.1
2023-02-03 02:02:26,148,3.2,16.3
2023-02-26 12:19:39,162,1.9,11.4
2023-02-10 19:28:07,211,1.02,10.7
2023-02-03 19:46:10,90,0.9,7.9
2023-02-10 17:16:05,163,17.45,70.0
2023-02-24 20:37:12,74,1.5,8.6
2023-02-16 11:14:06,68,2.06,21.9
2023-02-06 00:11:39,113,8.43,41.5
2023-02-21 10:42:30,163,0.7,6.5
2023-02-25 09:37:52,238,1.87,12.1
2023-02-14 21:37:55,249,0.9,6.5
2023-02-20 17:07:18,132,18.4,70.0
2023-02-09 23:35:04,138,8.45,33.8
2023-02-07 14:08:46,233,1.42,14.9
2023-02-13 10:27:21,90,2.04,15.6
2023-02-26 14:05:33,186,6.8,31.0
2023-02-01 20:26:18,162,0.8,6.5
2023-02-15 10:51:55,237,0.93,10.7
2023-02-22 17:03:45,164,15.42,-70.0
2023-02-07 10:14:43,263,1.55,12.1
2023-02-07 18:46:58,239,1.72,12.1
2023-02-17 12:26:31,138,8.71,42.2
2023-02-25 14:04:29,125,0.49,6.5
2023-02-17 21:17:13,162,2.02,12.8
2023-02-03 15:09:40,68,1.48,15.6
2023-02-01 08:26:08,68,1.32,10.0
2023-02-12 19:01:01,144,3.63,20.5
2023-02-18 14:01:45,237,0.94,7.2
2023-02-22 19:12:55,161,1.9,12.1
2023-02-28 21:34:23,234,3.6,18.4
2023-02-28 09:03:14,239,0.0,20.67
2023-02-02 07:56:14,263,1.08,12.1
2023-02-20 00:42:14,132,21.13,70.0
2023-02-26 15:59:10,230,2.19,14.2
2023-02-28 15:23:48,163,1.52,10.7
2023-02-28 15:40:17,237,0.53,6.5
2023-02-01 15:01:49,226,1.99,70.0
2023-02-16 12:01:51,261,4.36,21.2
2023-02-16 10:49:13,162,2.0,14.9
2023-02-28 10:54:55,50,1.45,9.3
2023-02-17 19:25:55,138,11.01,48.5
2023-02-08 11:33:08,233,3.0,21.2
2023-02-23 17:57:22,162,1.05,9.3
2023-02-01 11:01:23,238,2.67,21.9
2023-02-07 18:38:55,163,1.83,11.4
2023-02-07 15:13:54,236,2.08,12.8
2023-02-27 11:51:10,170,1.5,10.7
2023-02-27 19:19:50,263,0.69,6.5
2023-02-17 21:02:29,230,0.77,9.3
2023-02-14 09:41:36,237,2.43,18.4
2023-02-14 20:06:11,230,0.02,0.0
2023-02-28 18:55:20,236,2.0,12.8
2023-02-26 11:11:15,43,1.68,10.7
2023-02-15 10:22:44,234,1.69,12.8
2023-02-23 13:32:58,249,0.67,8.6
2023-02-21 21:16:34,164,2.66,12.8
2023-02-07 03:01:24,79,0.42,4.4
2023-02-14 23:19:01,142,1.38,10.7
2023-02-22 20:09:18,236,1.69,9.3
2023-02-18 18:08:22,186,2.74,20.5
2023-02-27 22:27:09,100,2.99,17.0
2023-02-15 22:07:27,79,1.1,7.9
2023-02-11 22:13:10,238,0.89,7.2
2023-02-22 13:35:37,142,1.15,7.9
2023-02-16 19:09:00,132,3.2,14.9
2023-02-22 09:51:55,249,2.07,19.8
2023-02-20 19:45:01,186,1.44,10.0
2023-02-19 12:01:59,237,0.73,7.9
2023-02-12 10:59:18,237,16.95,70.0
2023-02-09 16:50:18,68,0.7,10.7
2023-02-02 16:13:01,24,1.2,8.6
2023-02-14 07:13:36,161,3.46,19.8
2023-02-01 17:37:05,138,11.71,54.1
2023-02-20 11:06:06,255,4.8,22.6
2023-02-12 17:21:33,114,0.76,7.9
2023-02-09 13:14:06,229,1.58,14.2
2023-02-14 13:49:16,132,17.79,70.0
2023-02-22 15:17:15,68,1.03,11.4
2023-02-14 18:09:04,162,0.96,7.2
2023-02-11 20:18:38,132,18.3,70.0
2023-02-07 11:01:58,132,10.3,49.2
2023-02-17 20:27:22,148,2.88,19.1
2023-02-24 14:41:01,246,1.8,12.8
2023-02-02 07:23:00,238,3.34,15.15
2023-02-19 22:42:52,132,10.35,44.3
2023-02-10 11:24:10,236,8.0,35.2
2023-02-13 09:09:08,233,1.81,10.0
2023-02-18 21:21:48,164,0.19,3.7
2023-02-12 02:00:02,211,0.78,6.5
2023-02-28 21:29:56,237,0.5,5.8
2023-02-25 04:02:54,79,1.68,9.3
2023-02-28 22:07:54,170,1.6,12.1
2023-02-04 11:48:45,230,2.47,11.4
2023-02-03 07:07:05,262,3.93,18.4
2023-02-10 18:52:19,113,1.05,9.3
2023-02-01 17:44:30,132,11.22,51.3
2023-02-12 14:04:26,48,2.78,17.7
2023-02-19 15:53:13,164,2.49,17.0
2023-02-25 16:49:41,236,4.8,24.0
2023-02-13 12:18:11,164,1.61,14.9
2023-02-26 16:03:18,246,2.8,17.7
2023-02-01 21:06:58,236,0.8,5.8
2023-02-25 11:20:37,239,1.3,8.6
2023-02-11 22:18:22,237,7.5,33.1
2023-02-21 21:00:59,229,1.43,7.9
2023-02-20 22:12:12,138,8.09,32.4
2023-02-07 08:57:25,262,3.22,14.9
2023-02-05 22:34:57,100,1.26,8.6
2023-02-07 15:57:36,186,3.4,22.6
2023-02-13 15:54:36,107,0.98,7.9
2023-02-20 13:55:11,230,1.7,11.4
2023-02-03 13:07:06,239,0.62,7.2
2023-02-13 07:34:08,140,2.18,10.7
2023-02-20 22:55:47,237,2.28,13.5
2023-02-09 18:35:01,162,1.2,20.5
2023-02-15 18:09:57,162,1.35,12.8
2023-02-18 00:39:04,79,2.0,12.8
2023-02-23 21:05:02,48,5.35,26.1
2023-02-07 18:07:41,48,1.39,11.4
2023-02-10 16:38:00,162,11.74,49.2
2023-02-22 15:39:38,141,1.38,10.0
2023-02-23 14:42:59,186,1.54,14.2
2023-02-06 09:33:34,161,1.1,9.3
2023-02-02 10:34:09,151,4.86,31.0
2023-02-25 21:08:35,170,2.42,19.1
2023-02-25 09:40:44,170,2.12,11.4
2023-02-21 09:04:14,262,3.53,21.9
2023-02-06 19:35:02,161,1.2,10.0
2023-02-11 19:02:57,236,2.1,14.9
2023-02-11 16:32:15,25,10.3,40.8
2023-02-28 22:18:07,79,4.3,19.8
2023-02-14 09:38:33,68,2.3,16.3
2023-02-06 08:46:37,141,2.04,18.4
2023-02-24 08:12:33,230,3.43,25.4
2023-02-23 22:02:12,132,17.53,70.0
2023-02-06 10:19:59,138,9.99,41.5
2023-02-23 19:33:45,142,1.7,12.8
2023-02-06 12:49:49,13,6.06,28.2
2023-02-12 14:55:40,48,1.12,7.9
2023-02-26 18:08:24,132,18.57,70.0
2023-02-22 20:38:30,100,2.71,15.6
2023-02-14 15:40:03,238,1.16,9.3
2023-02-07 21:57:55,114,4.2,19.8
2023-02-23 09:02:13,162,6.3,28.2
2023-02-07 21:11:12,234,0.8,5.8
2023-02-03 19:49:52,138,4.47,19.8
2023-02-27 12:49:03,132,19.5,70.0
2023-02-03 20:38:42,239,1.5,9.3
2023-02-25 02:41:02,114,1.0,8.6
2023-02-14 19:05:39,68,6.2,30.3
2023-02-20 20:44:03,138,6.61,29.6
2023-02-14 13:56:49,246,2.8,14.2
2023-02-10 07:48:28,170,0.99,7.9
2023-02-03 14:47:38,50,0.8,5.8
2023-02-17 17:11:30,48,1.37,11.4
2023-02-03 18:42:02,246,2.6,17.0
2023-02-19 15:54:53,164,1.44,10.0
2023-02-07 06:54:43,74,0.99,8.6
2023-02-22 23:25:55,90,2.63,13.5
2023-02-19 07:59:00,68,6.9,35.9
2023-02-07 13:43:25,237,2.58,20.5
2023-02-09 21:02:06,132,6.05,25.4
2023-02-10 07:44:41,132,18.59,70.0
2023-02-04 21:28:52,48,3.05,19.1
2023-02-25 12:12:43,239,3.3,17.7
2023-02-09 12:03:48,43,1.96,19.1
2023-02-01 09:07:22,163,1.8,12.1
2023-02-23 22:11:49,237,0.41,4.4
2023-02-25 13:25:55,264,0.6,5.1
2023-02-14 19:12:49,141,3.4,17.7
2023-02-14 10:22:21,170,1.56,12.8
2023-02-06 12:26:22,230,1.29,10.7
2023-02-07 11:42:18,100,1.55,17.7
2023-02-24 21:08:41,186,4.31,26.8
2023-02-20 11:29:43,239,1.4,10.0
2023-02-14 18:01:24,162,2.25,15.6
2023-02-08 18:09:42,236,1.6,10.0
2023-02-12 05:21:32,164,2.09,12.8
2023-02-07 17:42:55,238,7.54,31.0
2023-02-02 17:36:08,140,1.83,14.2
2023-02-10 20:38:28,79,0.5,7.2
2023-02-22 16:32:32,138,9.79,40.8
2023-02-25 19:07:52,238,1.38,8.6
2023-02-10 09:58:13,263,2.0,11.4
2023-02-13 20:26:15,229,1.74,11.0
2023-02-24 10:50:02,141,0.33,5.1
2023-02-17 23:27:11,138,11.92,47.8
2023-02-24 21:34:03,142,2.25,13.5
2023-02-13 15:03:44,24,1.19,10.7
2023-02-27 11:51:54,230,17.0,67.4
2023-02-25 11:32:11,233,0.74,7.9
2023-02-22 09:06:38,107,2.04,12.1
2023-02-02 17:41:17,50,0.92,6.5
2023-02-10 19:40:32,68,1.9,14.9
2023-02-28 11:53:44,75,3.49,21.2
2023-02-14 18:55:37,68,0.83,7.2
2023-02-25 00:06:41,100,6.71,32.4
2023-02-24 09:00:19,18,2.5,20.5
2023-02-18 00:17:43,164,5.89,28.2
2023-02-10 23:17:58,231,3.79,21.2
2023-02-18 11:39:02,158,5.95,29.6
2023-02-08 20:10:41,100,1.4,10.0
2023-02-12 21:32:50,48,3.0,16.3
2023-02-18 12:12:54,162,2.81,17.0
2023-02-26 11:26:56,163,12.4,49.9
2023-02-21 16:57:22,164,0.8,10.7
2023-02-08 20:52:11,161,1.7,10.7
2023-02-23 08:44:39,141,2.0,12.1
2023-02-16 17:24:51,231,6.96,34.5
2023-02-14 13:33:40,158,0.7,7.9
2023-02-08 14:37:51,239,0.49,5.8
2023-02-20 18:22:41,229,1.01,6.5
2023-02-25 22:05:53,100,0.9,10.0
2023-02-21 09:45:10,213,3.0,23.5
2023-02-16 22:57:24,162,0.88,10.0
2023-02-11 21:55:33,142,1.8,10.0
2023-02-15 09:03:39,230,1.8,10.7
2023-02-02 18:04:44,88,0.48,8.6
2023-02-26 02:53:18,113,1.24,8.6
2023-02-15 13:45:54,231,0.57,5.8
2023-02-18 10:54:41,48,1.3,7.9
2023-02-03 08:53:13,113,1.5,12.1
2023-02-18 13:59:56,237,1.0,10.0
2023-02-18 12:31:28,236,2.7,15.6
2023-02-08 12:11:45,151,2.81,19.8
2023-02-03 20:28:22,141,0.8,7.2
2023-02-17 20:13:08,162,1.4,9.3
2023-02-09 10:56:50,263,0.6,5.8
2023-02-04 11:16:51,224,3.06,17.7
2023-02-06 17:33:49,132,18.18,70.0
2023-02-02 21:23:42,263,0.8,6.5
2023-02-19 16:05:34,234,1.1,10.7
2023-02-11 18:17:18,142,5.03,33.8
2023-02-15 21:27:00,229,1.01,7.2
2023-02-12 00:45:48,79,0.77,7.2
2023-02-14 14:05:41,162,0.6,6.5
2023-02-09 10:45:49,234,1.59,12.1
2023-02-05 02:57:45,249,8.3,33.8
2023-02-06 07:59:49,141,1.0,17.0
2023-02-14 16:01:52,107,1.29,11.4
2023-02-19 02:57:30,141,1.54,9.3
2023-02-21 21:32:35,261,2.71,16.3
2023-02-10 19:45:49,140,5.98,23.02
2023-02-17 19:52:24,238,1.1,7.9
2023-02-19 00:59:17,246,2.26,14.2
2023-02-15 13:31:56,43,4.32,26.8
2023-02-14 21:33:30,79,3.61,18.4
2023-02-11 03:02:41,158,4.24,20.5
2023-02-19 21:23:05,170,1.09,7.9
2023-02-24 12:53:06,170,1.56,12.1
2023-02-21 07:32:33,162,1.02,6.5
2023-02-25 00:46:01,144,1.64,10.7
2023-02-28 07:50:08,236,1.7,11.4
2023-02-04 16:02:50,237,0.65,7.2
2023-02-19 13:24:45,138,15.3,63.2
2023-02-07 18:50:45,239,2.99,18.4
2023-02-03 16:32:54,186,2.9,17.7
2023-02-13 07:47:11,237,1.71,14.2
2023-02-13 14:11:20,233,1.87,14.9
2023-02-18 13:43:46,132,17.54,70.0
2023-02-10 21:42:06,237,4.4,31.0
2023-02-24 18:35:38,230,2.04,16.3
2023-02-13 00:14:27,132,23.5,147.2
2023-02-06 16:20:58,142,0.9,7.2
2023-02-25 15:23:04,132,2.3,12.1
2023-02-21 22:41:59,138,8.71,35.9
2023-02-25 17:50:46,79,2.33,17.7
2023-02-04 12:21:55,170,2.6,15.6
2023-02-10 01:40:28,231,0.95,7.2
2023-02-07 02:12:15,234,5.09,23.3
2023-02-12 20:15:05,170,8.88,38.7
2023-02-19 01:31:38,249,1.6,12.1
2023-02-10 21:45:52,114,5.8,27.5
2023-02-03 18:07:32,237,2.05,13.5
2023-02-28 08:48:56,141,6.11,28.2
2023-02-18 08:18:50,233,2.14,-10.7
2023-02-14 10:48:46,140,4.6,28.2
2023-02-13 19:26:54,132,7.2,37.3
2023-02-23 06:51:42,162,3.78,21.2
2023-02-28 16:36:39,151,3.7,23.3
2023-02-02 10:29:12,141,7.48,37.3
2023-02-05 21:49:56,138,7.8,33.1
2023-02-01 16:13:56,48,2.7,15.6
2023-02-02 07:20:43,140,1.08,8.6
2023-02-13 18:18:06,68,1.37,9.3
2023-02-01 21:20:28,68,0.92,10.0
2023-02-24 07:45:30,138,11.4,44.3
2023-02-08 08:17:59,230,0.95,8.6
2023-02-03 03:26:02,140,3.1,16.3
2023-02-05 19:42:43,170,0.81,8.6
2023-02-16 17:29:37,230,2.0,13.5
2023-02-11 20:21:13,141,1.35,7.9
2023-02-17 11:59:02,70,9.97,39.4
2023-02-07 00:57:15,170,1.78,9.3
2023-02-10 16:05:33,236,7.4,34.5
2023-02-03 18:44:34,151,1.99,13.5
2023-02-21 12:59:21,132,18.64,75.1
2023-02-09 08:45:30,113,1.6,9.3
2023-02-24 20:32:43,90,3.4,17.7
2023-02-25 10:12:54,24,3.06,18.4
2023-02-10 07:26:20,29,15.9,52.5
2023-02-11 17:28:57,236,0.67,6.5
2023-02-06 19:48:53,234,2.35,14.2
2023-02-23 17:20:48,164,1.3,14.9
2023-02-24 21:25:01,261,3.6,17.7
2023-02-11 10:39:15,238,2.85,14.9
2023-02-04 15:36:35,238,2.7,14.2
2023-02-19 15:52:31,264,3.35,21.2
2023-02-18 17:23:06,161,2.17,14.9
2023-02-19 14:52:34,132,17.96,70.0
2023-02-28 15:06:59,186,1.2,8.6
2023-02-08 02:06:10,231,4.23,21.2
2023-02-23 00:41:55,163,1.55,11.4
2023-02-05 10:05:22,74,4.0,18.4
2023-02-10 19:49:38,90,1.1,8.6
2023-02-20 19:55:45,138,7.7,31.0
2023-02-06 00:21:10,48,3.21,-16.3
2023-02-22 04:29:24,68,0.19,5.1
2023-02-25 15:20:14,137,1.3,10.7
2023-02-25 21:50:41,68,2.44,16.3
2023-02-08 18:27:36,186,1.68,11.4
2023-02-08 02:33:36,68,2.63,13.5
2023-02-24 19:23:54,264,2.12,12.1
2023-02-18 22:43:01,148,1.09,7.9
2023-02-22 14:17:12,70,9.0,45.0
2023-02-11 17:30:59,236,1.4,10.0
2023-02-15 16:17:38,141,2.3,12.8
2023-02-09 20:54:24,211,1.4,10.0
2023-02-21 11:07:16,239,0.89,7.9
2023-02-19 05:38:22,142,1.94,10.0
2023-02-07 22:41:40,79,1.03,9.3
2023-02-06 23:44:46,140,6.09,24.7
2023-02-11 10:34:43,238,2.4,13.5
2023-02-20 22:04:44,186,3.2,16.3
2023-02-23 19:10:07,162,1.26,7.9
2023-02-03 07:53:24,238,3.0,15.6
2023-02-03 07:16:12,236,1.57,10.0
2023-02-18 14:05:55,262,0.64,5.8
2023-02-17 18:18:20,132,19.35,70.0
2023-02-15 12:29:32,238,1.14,10.7
2023-02-11 14:23:18,132,17.9,70.0
2023-02-11 23:52:58,249,1.9,12.8
2023-02-22 22:31:54,144,2.31,14.9
2023-02-16 16:14:10,162,1.41,18.4
2023-02-28 19:32:33,161,1.01,8.6
2023-02-03 23:49:11,137,0.45,4.4
2023-02-14 06:14:39,162,1.53,9.3
2023-02-25 16:49:04,125,1.0,7.9
2023-02-12 16:40:26,234,1.02,6.5
2023-02-28 14:39:14,237,2.67,22.6
2023-02-13 05:32:06,264,6.61,28.2
2023-02-03 15:56:24,79,0.6,5.1
2023-02-20 18:51:51,237,0.79,6.5
2023-02-16 12:00:50,237,1.4,9.3
2023-02-04 17:06:40,236,1.87,13.5
2023-02-07 17:20:08,161,1.56,13.5
2023-02-12 22:37:43,237,2.1,12.1
2023-02-03 22:37:50,236,8.4,36.6
2023-02-19 09:21:26,186,1.66,10.7
2023-02-12 12:07:16,162,2.18,13.5
2023-02-19 10:56:29,164,3.74,19.8
2023-02-16 19:41:31,132,22.5,85.6
2023-02-11 17:56:46,50,3.0,21.9
2023-02-16 10:35:17,238,0.9,7.9
2023-02-21 20:48:00,224,3.44,15.59
2023-02-28 21:21:05,100,1.45,11.4
2023-02-05 00:01:26,137,3.03,16.3
2023-02-07 09:58:44,237,0.44,6.5
2023-02-09 08:50:47,61,0.0,125.0
2023-02-03 21:29:26,132,6.71,28.2
2023-02-22 17:20:15,90,4.06,21.2
2023-02-16 12:28:19,186,5.5,27.5
2023-02-14 15:59:11,193,0.0,3.0
2023-02-05 19:07:22,141,3.68,21.2
2023-02-10 23:55:22,234,2.39,12.8
2023-02-23 06:31:33,100,1.11,7.9
2023-02-09 13:46:01,148,1.99,14.9
2023-02-15 13:49:10,140,4.26,-21.9
2023-02-02 22:57:19,114,1.88,12.1
2023-02-16 11:40:08,43,1.33,12.1
2023-02-18 02:29:28,211,1.42,8.6
2023-02-19 16:47:49,48,1.18,8.6
2023-02-27 19:33:19,186,2.15,13.5
2023-02-21 21:32:44,226,11.77,34.33
2023-02-04 16:55:20,239,2.86,17.0
2023-02-01 19:58:11,234,3.3,21.2
2023-02-28 06:22:43,48,1.7,11.4
2023-02-10 12:56:56,237,1.79,14.2
2023-02-25 18:53:17,230,1.54,-12.1
2023-02-16 18:45:01,163,1.0,10.7
2023-02-15 17:04:25,125,1.95,16.3
2023-02-09 13:29:22,239,1.08,8.6
2023-02-18 01:55:14,107,2.95,14.03
2023-02-26 12:52:50,231,1.1,7.2
2023-02-03 16:05:10,113,1.2,12.1
2023-02-03 11:37:00,43,0.32,3.7
2023-02-12 13:02:08,50,1.17,9.3
2023-02-26 21:25:03,138,10.67,41.5
2023-02-07 20:26:38,249,2.44,15.6
2023-02-05 11:40:44,125,2.9,15.6
2023-02-15 19:00:17,140,2.53,13.5
2023-02-26 02:09:52,246,0.93,7.2
2023-02-24 16:37:51,239,3.1,21.2
2023-02-16 14:12:53,144,3.52,24.0
2023-02-25 20:13:32,186,2.23,14.56
2023-02-13 14:42:08,113,3.53,21.9
2023-02-21 17:11:46,143,2.75,16.3
2023-02-04 16:57:15,113,1.4,14.9
2023-02-28 08:16:27,142,1.77,12.1
2023-02-12 02:14:20,50,0.63,5.8
2023-02-27 18:15:26,158,3.61,19.02
2023-02-11 16:52:35,246,0.41,8.6
2023-02-02 20:26:09,193,0.0,-3.0
2023-02-15 16:18:52,68,1.74,13.5
2023-02-08 19:54:46,263,1.87,10.0
2023-02-28 19:54:43,170,0.9,6.5
2023-02-17 22:27:14,114,0.58,5.8
2023-02-10 22:58:13,249,1.22,10.0
2023-02-14 22:09:04,48,0.35,10.7
2023-02-28 20:38:34,249,3.61,19.1
2023-02-07 17:56:13,13,4.3,23.3
2023-02-23 16:48:38,239,2.7,20.5
2023-02-26 16:11:22,237,3.6,24.0
2023-02-26 03:03:40,231,1.31,10.0
2023-02-12 01:50:02,100,2.9,14.9
2023-02-13 13:11:10,143,1.2,8.6
2023-02-03 11:08:18,163,2.24,15.6
2023-02-19 15:35:23,158,2.31,15.65
2023-02-12 00:34:36,158,2.3,16.3
2023-02-26 11:54:51,151,4.6,20.5
2023-02-15 14:17:01,100,0.6,7.9
2023-02-13 12:01:09,211,0.9,6.5
2023-02-06 06:57:17,113,17.55,70.0
2023-02-12 10:07:32,238,1.9,10.7
2023-02-10 18:30:21,170,1.67,15.6
2023-02-04 19:50:56,170,1.9,10.7
2023-02-28 13:44:03,100,2.68,14.9
2023-02-21 06:50:51,48,2.9,19.8
2023-02-03 03:42:32,48,3.8,17.7
2023-02-01 20:36:19,79,2.95,17.0
2023-02-04 14:10:31,236,0.7,5.8
2023-02-15 07:20:09,237,1.43,9.3
2023-02-03 08:08:13,237,1.24,10.7
2023-02-04 02:39:35,186,1.8,11.4
2023-02-26 08:16:48,141,2.14,11.4
2023-02-05 13:36:56,239,4.63,30.3
2023-02-17 18:51:48,234,1.9,12.8
2023-02-22 17:12:09,161,0.32,5.1
2023-02-20 19:15:09,249,1.21,11.4
2023-02-24 20:37:09,90,1.71,14.9
2023-02-10 12:19:46,137,0.91,6.5
2023-02-24 21:36:27,186,1.74,13.5
2023-02-12 16:17:57,246,3.33,16.8
2023-02-09 21:57:26,48,0.5,5.8
2023-02-09 13:06:00,142,1.68,10.7
2023-02-27 11:51:35,166,1.18,8.6
2023-02-13 08:50:22,262,2.02,12.8
2023-02-28 08:16:22,79,3.1,19.1
2023-02-01 08:33:21,162,0.6,7.2
2023-02-24 17:05:06,163,0.7,7.2
2023-02-12 19:59:54,161,3.08,17.7
2023-02-24 16:33:28,231,6.21,28.2
2023-02-15 21:04:17,237,0.55,5.8
2023-02-19 19:27:41,263,5.52,26.1
2023-02-25 16:41:28,132,20.3,70.0
2023-02-09 22:51:18,231,2.55,14.2
2023-02-08 16:42:54,125,1.1,7.9
2023-02-05 10:16:39,234,3.93,17.7
2023-02-04 16:50:18,68,1.42,15.6
2023-02-19 12:03:55,238,0.73,5.8
2023-02-20 15:06:33,164,0.71,7.9
2023-02-15 07:17:24,132,18.42,70.0
